Cust_type,Cabin_Type,Carrier_Type,Haul_type,Route_Type,Num_Tickets,Net_sales
1,1,1,1,0,0,"2,029"
1,1,1,1,0,2,"5,691"
1,1,1,1,0,2,"16,627"
1,1,1,1,0,29,"34,589"
1,1,1,1,0,6,"14,946"
1,1,1,1,0,20,"110,506"
1,1,1,1,0,4,"11,324"
1,1,1,1,0,0,"-1,874"
1,1,1,1,0,1,"3,787"
1,1,1,1,0,19,"15,583"
1,1,1,1,0,0,"1,189"
1,1,1,1,0,1,666
1,1,1,1,0,27,"74,412"
1,1,1,1,0,2,"1,188"
1,1,1,1,0,2,923
1,1,1,1,0,7,"18,396"
1,1,1,1,0,1,789
1,1,1,1,0,4,"17,820"
1,1,1,1,0,9,"20,140"
1,1,1,1,0,4,"1,307"
1,1,1,1,0,10,"3,743"
1,1,1,1,0,14,"17,039"
1,1,1,1,0,4,"10,695"
1,1,1,1,0,8,"28,773"
1,1,1,1,0,8,"21,961"
1,1,1,1,0,9,"23,859"
1,1,1,1,0,34,"130,861"
1,1,1,1,0,17,"41,305"
1,1,1,1,0,1,"9,379"
1,1,1,1,0,16,"7,923"
1,1,1,1,0,1,854
1,1,1,1,0,1,406
1,1,1,1,0,21,"69,690"
1,1,1,1,0,4,"1,881"
1,1,1,1,0,6,"25,059"
1,1,1,1,0,3,"4,398"
1,1,1,1,0,35,"89,682"
1,1,1,1,0,4,"18,194"
1,1,1,1,0,0,-61
1,1,1,1,0,1,988
1,1,1,1,0,5,791
1,1,1,1,0,23,"17,109"
1,1,1,1,0,1,"1,087"
1,1,1,1,0,2,"3,665"
1,1,1,1,0,12,"40,998"
1,1,1,1,0,9,"40,606"
1,1,1,1,0,2,"3,075"
1,1,1,1,0,4,"13,082"
1,1,1,1,0,13,"26,720"
1,1,1,1,0,55,"213,905"
1,1,1,1,0,20,"75,775"
1,1,1,1,0,3,"18,507"
1,1,1,1,0,51,"68,866"
1,1,1,1,0,0,"1,293"
1,1,1,1,0,25,"69,112"
1,1,1,1,0,10,"54,540"
1,1,1,1,0,2,"3,282"
1,1,1,1,0,2,"8,276"
1,1,1,1,0,24,"59,955"
1,1,1,1,0,6,"10,832"
1,1,1,1,0,1,608
1,1,1,1,0,1,"2,065"
1,1,1,1,0,2,"1,458"
1,1,1,1,0,18,"13,870"
1,1,1,1,0,6,"15,643"
1,1,1,1,0,2,"7,410"
1,1,1,1,0,9,"41,698"
1,1,1,1,0,14,"40,859"
1,1,1,1,0,2,"11,202"
1,1,1,1,0,6,"11,867"
1,1,1,1,0,7,"19,030"
1,1,1,1,0,43,"155,944"
1,1,1,1,0,15,"58,984"
1,1,1,1,0,69,"52,308"
1,1,1,1,0,5,"10,315"
1,1,1,1,0,15,"35,957"
1,1,1,1,0,1,145
1,1,1,1,0,4,"24,112"
1,1,1,1,0,24,"68,012"
1,1,1,1,0,25,"36,506"
1,1,1,1,0,3,"2,047"
1,1,1,1,0,1,803
1,1,1,1,0,1,642
1,1,1,1,0,0,325
1,1,1,1,0,4,"3,261"
1,1,1,1,0,2,"4,398"
1,1,1,1,0,3,"9,256"
1,1,1,1,0,2,"3,969"
1,1,1,1,0,-2,"-4,085"
1,1,1,1,0,2,727
1,1,1,1,0,3,"9,324"
1,1,1,1,0,1,765
1,1,1,1,0,14,"87,607"
1,1,1,1,0,14,"36,790"
1,1,1,1,0,3,"22,677"
1,1,1,1,0,21,"6,102"
1,1,1,1,0,0,303
1,1,1,1,0,2,"3,158"
1,1,1,1,0,4,"11,370"
1,1,1,1,0,5,"24,493"
1,1,1,1,0,-2,"-6,074"
1,1,1,1,0,13,"3,811"
1,1,1,1,0,13,"16,794"
1,1,1,1,0,10,"30,049"
1,1,1,1,0,1,-181
1,1,1,1,0,0,-31
1,1,1,1,0,4,"6,274"
1,1,1,1,0,2,"6,835"
1,1,1,1,0,13,"50,129"
1,1,1,1,0,7,"20,852"
1,1,1,1,0,1,"2,059"
1,1,1,1,0,2,"3,414"
1,1,1,1,0,16,"42,289"
1,1,1,1,0,1,814
1,1,1,1,0,23,"145,862"
1,1,1,1,0,13,"52,160"
1,1,1,1,0,2,"3,081"
1,1,1,1,0,40,"43,241"
1,1,1,1,0,4,"6,893"
1,1,1,1,0,11,"28,330"
1,1,1,1,0,12,"32,657"
1,1,1,1,0,2,"8,731"
1,1,1,1,0,1,759
1,1,1,1,0,35,"83,750"
1,1,1,1,0,18,"24,162"
1,1,1,1,0,0,-192
1,1,1,1,0,1,"3,110"
1,1,1,1,0,1,621
1,1,1,1,0,34,"23,084"
1,1,1,1,0,1,"1,990"
1,1,1,1,0,15,"34,372"
1,1,1,1,0,6,"29,462"
1,1,1,1,0,1,"2,928"
1,1,1,1,0,2,"2,680"
1,1,1,1,0,7,"30,375"
1,1,1,1,0,27,"64,968"
1,1,1,1,0,1,494
1,1,1,1,0,66,"242,768"
1,1,1,1,0,15,"69,541"
1,1,1,1,0,1,"3,179"
1,1,1,1,0,4,"11,803"
1,1,1,1,0,66,"61,986"
1,1,1,1,0,3,"7,637"
1,1,1,1,0,22,"76,528"
1,1,1,1,0,1,667
1,1,1,1,0,4,"6,659"
1,1,1,1,0,8,"31,870"
1,1,1,1,0,6,265
1,1,1,1,0,36,"76,147"
1,1,1,1,0,18,"30,848"
1,1,1,1,0,4,"1,630"
1,1,1,1,0,4,953
1,1,1,1,0,30,"25,848"
1,1,1,1,0,1,"1,832"
1,1,1,1,0,17,"42,431"
1,1,1,1,0,9,"41,937"
1,1,1,1,0,1,"1,524"
1,1,1,1,0,9,"14,725"
1,1,1,1,0,2,"5,457"
1,1,1,1,0,34,"78,719"
1,1,1,1,0,1,369
1,1,1,1,0,70,"305,165"
1,1,1,1,0,17,"76,142"
1,1,1,1,0,-1,"-2,856"
1,1,1,1,0,3,"13,968"
1,1,1,1,0,110,"108,379"
1,1,1,1,0,4,"7,111"
1,1,1,1,0,14,"64,896"
1,1,1,1,0,7,"8,661"
1,1,1,1,0,16,"53,565"
1,1,1,1,0,10,"2,793"
1,1,1,1,0,41,"85,396"
1,1,1,1,0,38,"43,231"
1,1,1,1,0,6,"1,974"
1,1,1,1,0,0,"6,835"
1,1,1,1,0,2,"3,247"
1,1,1,1,0,2,"8,272"
1,1,1,1,0,2,"1,090"
1,1,1,1,0,12,"5,496"
1,1,1,1,0,32,"28,185"
1,1,1,1,0,3,"2,298"
1,1,1,1,0,4,"14,971"
1,1,1,1,0,25,"87,054"
1,1,1,1,0,17,"52,216"
1,1,1,1,0,4,"4,931"
1,1,1,1,0,28,"109,830"
1,1,1,1,0,1,592
1,1,1,1,0,64,"223,111"
1,1,1,1,0,9,"51,166"
1,1,1,1,0,4,"13,016"
1,1,1,1,0,125,"111,211"
1,1,1,1,0,7,"8,899"
1,1,1,1,0,17,"40,854"
1,1,1,1,0,3,"1,553"
1,1,1,1,0,-3,"-3,171"
1,1,1,1,0,21,"79,671"
1,1,1,1,0,1,40
1,1,1,1,0,53,"85,572"
1,1,1,1,0,32,"51,695"
1,1,1,1,0,6,"1,706"
1,1,1,1,0,1,"2,319"
1,1,1,1,0,3,"1,585"
1,1,1,1,0,2,"4,609"
0,1,1,1,0,1,"1,619"
0,1,1,1,0,2,"2,217"
0,1,1,1,0,3,"6,032"
0,1,1,1,0,3,"4,144"
0,1,1,1,0,1,799
0,1,1,1,0,3,"5,040"
0,1,1,1,0,1,"1,733"
0,1,1,1,0,6,"10,918"
1,1,2,1,0,0,"1,847"
1,1,2,1,0,1,"6,565"
1,1,2,1,0,1,"1,824"
1,1,2,1,0,0,"1,391"
1,1,2,1,0,0,"1,750"
1,1,2,1,0,1,"4,967"
1,1,2,1,0,22,"66,629"
1,1,2,1,0,-2,645
1,1,2,1,0,1,"6,169"
1,1,2,1,0,20,"98,228"
1,1,2,1,0,15,"11,984"
1,1,2,1,0,4,"25,248"
1,1,2,1,0,2,"-3,760"
1,1,2,1,0,10,"4,885"
1,1,2,1,0,2,"19,894"
1,1,2,1,0,25,"89,209"
1,1,2,1,0,5,"4,804"
1,1,2,1,0,1,"19,113"
1,1,2,1,0,35,"134,491"
1,1,2,1,0,6,"4,236"
1,1,2,1,0,1,"23,614"
1,1,2,1,0,79,"310,121"
1,1,2,1,0,25,"16,324"
1,1,2,1,0,5,"49,090"
1,1,2,1,0,2,"6,959"
1,1,2,1,0,87,"368,609"
1,1,2,1,0,24,"12,650"
1,1,2,1,0,-1,"-3,017"
1,1,2,1,0,21,"71,924"
1,1,2,1,0,-8,"-1,029"
1,1,2,1,0,0,"11,991"
1,1,2,1,0,101,"307,017"
1,1,2,1,0,11,"9,050"
1,1,2,1,0,2,"23,632"
1,1,2,1,0,132,"469,469"
1,1,2,1,0,30,"22,866"
1,1,2,1,0,3,"29,333"
1,1,2,1,0,1,"1,433"
1,1,2,1,0,131,"539,186"
1,1,2,1,0,48,"30,062"
1,1,2,1,0,1,"19,494"
1,1,2,1,0,85,"330,570"
1,1,2,1,0,34,"31,171"
1,1,2,1,0,0,"6,333"
1,1,2,1,0,7,"46,198"
1,1,2,1,0,0,"1,269"
1,1,2,1,0,42,"184,093"
1,1,2,1,0,15,"8,195"
1,1,2,1,0,1,"9,470"
1,1,2,1,0,14,"84,344"
1,1,2,1,0,1,989
1,1,2,1,0,33,"181,740"
1,1,2,1,0,10,"4,346"
1,1,2,1,0,0,"1,528"
1,1,2,1,0,9,"55,021"
1,1,2,1,0,6,"7,049"
1,1,3,1,0,45,"236,999"
1,1,3,1,0,-2,"4,226"
1,1,3,1,0,1,"7,678"
1,1,3,1,0,20,"108,402"
1,1,3,1,0,2,"4,490"
1,1,3,1,0,52,"250,464"
1,1,3,1,0,-1,-411
1,1,3,1,0,0,"4,017"
1,1,3,1,0,14,"106,308"
1,1,3,1,0,3,"5,684"
1,1,3,1,0,71,"317,503"
1,1,3,1,0,8,"3,476"
1,1,3,1,0,1,"13,269"
1,1,3,1,0,22,"109,415"
1,1,3,1,0,3,"11,968"
1,1,3,1,0,75,"322,968"
1,1,3,1,0,1,157
1,1,3,1,0,2,"12,041"
1,1,3,1,0,31,"169,441"
1,1,3,1,0,4,"20,547"
1,1,3,1,0,32,"254,783"
1,1,3,1,0,7,"3,464"
1,1,3,1,0,1,"3,823"
1,1,3,1,0,10,"43,150"
1,1,3,1,0,-2,"1,999"
1,1,3,1,0,52,"243,863"
1,1,3,1,0,6,"6,726"
1,1,3,1,0,0,868
1,1,3,1,0,21,"116,417"
1,1,3,1,0,10,"22,071"
1,1,3,1,0,78,"287,143"
1,1,3,1,0,13,"5,422"
1,1,3,1,0,0,"9,225"
1,1,3,1,0,52,"284,447"
1,1,3,1,0,6,"23,253"
1,1,3,1,0,99,"322,078"
1,1,3,1,0,18,"6,796"
1,1,3,1,0,3,"19,752"
1,1,3,1,0,56,"305,434"
1,1,3,1,0,13,"58,343"
1,1,3,1,0,105,"255,260"
1,1,3,1,0,25,"6,362"
1,1,3,1,0,0,"20,570"
1,1,3,1,0,34,"219,231"
1,1,3,1,0,17,"58,521"
1,1,1,1,0,0,776
1,1,1,1,0,4,"3,058"
1,1,1,1,0,2,"1,334"
1,1,1,1,0,7,"5,955"
1,1,1,1,0,0,0
1,1,1,1,0,5,"6,354"
1,1,1,1,0,12,"8,904"
1,1,1,1,0,10,"7,128"
1,1,1,1,0,2,"2,299"
1,1,1,1,0,6,"5,146"
1,1,1,1,0,9,"10,024"
1,1,1,0,0,8,"8,427"
1,1,1,0,0,1,327
1,1,1,0,0,7,"5,321"
1,1,1,0,0,1,494
1,1,1,0,0,7,"4,334"
1,1,1,0,0,2,"1,542"
1,1,1,0,0,-1,-936
1,1,1,0,0,1,"1,197"
1,1,1,0,0,1,"1,196"
1,1,1,0,0,3,"1,433"
1,1,1,0,0,1,989
1,1,1,0,0,0,67
1,1,1,0,0,1,"7,087"
1,1,1,0,0,1,429
1,1,1,0,0,2,"2,449"
1,1,1,0,0,7,"5,898"
1,1,1,0,0,5,"4,369"
1,1,1,0,0,3,"2,610"
1,1,1,0,0,8,"7,541"
1,1,1,0,0,2,"1,476"
1,1,1,0,0,2,"1,700"
1,1,1,0,0,1,299
1,1,1,0,0,9,"4,058"
1,1,1,0,0,1,"3,130"
1,1,1,0,0,13,"10,687"
1,1,1,0,0,2,"13,260"
1,1,1,0,0,10,"13,459"
1,1,1,0,0,1,"5,937"
1,1,1,0,0,11,"12,804"
0,1,1,0,0,14,"7,682"
0,1,1,0,0,10,"6,877"
0,1,1,0,0,1,744
0,1,1,0,0,17,"12,555"
0,1,1,0,0,17,"10,648"
0,1,1,0,0,1,"1,360"
0,1,1,0,0,13,"5,468"
0,1,1,0,0,30,"22,829"
0,1,1,0,0,1,620
0,1,1,0,0,26,"19,287"
0,1,1,0,0,1,629
0,1,1,0,0,21,"12,497"
0,1,1,0,0,2,"4,990"
0,1,1,0,0,25,"18,540"
0,1,1,0,0,25,"17,630"
0,1,1,0,0,13,"6,005"
0,1,1,0,0,2,455
0,1,1,0,0,0,"1,803"
0,1,1,0,0,0,"2,310"
0,1,2,0,0,0,312
1,1,2,0,0,0,168
1,1,1,1,0,10,"28,019"
1,1,1,1,0,-1,"1,466"
1,1,1,1,0,6,"7,772"
1,1,1,1,0,2,343
1,1,1,1,0,0,800
1,1,1,1,0,1,518
1,1,1,1,0,2,"1,590"
1,1,1,1,0,2,"1,653"
1,1,1,1,0,1,772
1,1,1,1,0,0,-613
1,1,1,1,0,5,"19,549"
1,1,1,1,0,1,890
1,1,1,1,0,8,"8,807"
1,1,1,1,0,1,"1,140"
1,1,1,1,0,-2,"-2,322"
1,1,1,1,0,0,470
1,1,1,1,0,1,975
1,1,1,1,0,1,915
1,1,1,1,0,1,"-2,240"
1,1,1,1,0,1,319
1,1,1,1,0,1,"2,102"
1,1,1,1,0,7,"20,677"
1,1,1,1,0,3,"2,153"
1,1,1,1,0,10,"12,253"
1,1,1,1,0,1,221
1,1,1,1,0,0,331
1,1,1,1,0,0,-170
1,1,1,1,0,2,"2,355"
1,1,1,1,0,1,176
1,1,1,1,0,1,908
1,1,1,1,0,0,"1,024"
1,1,1,1,0,1,"12,198"
1,1,1,1,0,2,"3,452"
1,1,1,1,0,10,"16,925"
1,1,1,1,0,2,"1,850"
1,1,1,1,0,0,627
1,1,1,1,0,1,492
1,1,1,1,0,2,"1,438"
1,1,1,1,0,7,"6,039"
1,1,1,1,0,1,383
1,1,1,1,0,1,909
1,1,1,1,0,1,"8,340"
1,1,1,1,0,7,"19,941"
1,1,1,1,0,2,"3,177"
1,1,1,1,0,2,"2,320"
1,1,1,1,0,20,"14,891"
1,1,1,1,0,8,"6,205"
1,1,1,1,0,0,117
1,1,1,1,0,1,341
1,1,1,1,0,6,"3,623"
1,1,1,1,0,0,441
1,1,1,1,0,3,"2,920"
1,1,1,1,0,1,-714
1,1,1,1,0,1,"2,144"
1,1,1,1,0,9,"27,262"
1,1,1,1,0,1,"1,348"
1,1,1,1,0,25,"26,532"
1,1,1,1,0,8,"7,314"
1,1,1,1,0,1,"1,915"
1,1,1,1,0,4,"4,929"
1,1,1,1,0,0,222
1,1,1,1,0,9,"6,213"
1,1,1,1,0,0,"2,153"
1,1,1,1,0,1,639
1,1,1,1,0,2,"5,553"
1,1,1,1,0,5,"13,260"
1,1,1,1,0,2,851
1,1,1,1,0,2,"3,766"
1,1,1,1,0,17,"13,044"
1,1,1,1,0,3,"3,736"
1,1,1,1,0,1,"-1,302"
1,1,1,1,0,2,"1,164"
1,1,1,1,0,0,511
1,1,1,1,0,3,"4,490"
1,1,1,1,0,10,"6,705"
1,1,1,1,0,1,48
1,1,1,1,0,1,473
1,1,1,1,0,0,"1,640"
1,1,1,1,0,2,"3,196"
1,1,1,1,0,2,"2,872"
1,1,1,1,0,-1,-299
1,1,1,1,0,3,-48
1,1,1,1,0,11,"10,901"
1,1,1,1,0,4,"1,580"
1,1,1,1,0,1,"2,144"
1,1,1,1,0,2,"3,665"
1,1,1,1,0,0,168
1,1,1,1,0,4,"3,556"
1,1,1,1,0,0,222
1,1,1,1,0,0,-131
1,1,1,1,0,1,"1,828"
1,1,1,1,0,3,"4,470"
1,1,1,1,0,2,"1,094"
1,1,1,1,0,5,"5,754"
1,1,1,1,0,16,"15,638"
1,1,1,1,0,2,"3,022"
1,1,1,1,0,-1,-492
1,1,1,1,0,2,"2,938"
1,1,1,1,0,3,"2,061"
1,1,1,1,0,0,473
1,1,1,1,0,5,"2,581"
1,1,1,1,0,0,226
1,1,1,1,0,1,"1,714"
1,1,1,1,0,1,259
1,1,1,1,0,1,291
1,1,1,1,0,1,"2,364"
1,1,1,1,0,1,188
1,1,1,1,0,4,"13,119"
1,1,1,1,0,4,"8,087"
1,1,1,1,0,11,"13,208"
1,1,1,1,0,31,"29,359"
1,1,1,1,0,6,"5,840"
1,1,1,1,0,1,603
1,1,1,1,0,2,"8,661"
1,1,1,1,0,2,"1,511"
1,1,1,1,0,1,"1,144"
1,1,1,1,0,3,"2,643"
1,1,1,1,0,1,"2,134"
1,1,1,1,0,1,"1,195"
1,1,1,1,0,3,"6,818"
1,1,1,1,0,0,231
1,1,1,1,0,7,"17,041"
1,1,1,1,0,2,"2,056"
1,1,1,1,0,9,"9,464"
1,1,1,1,0,38,"39,507"
1,1,1,1,0,6,"6,293"
1,1,1,1,0,1,325
1,1,1,1,0,8,"16,240"
1,1,1,1,0,2,"1,798"
1,1,1,1,0,0,213
1,1,1,1,0,5,"4,213"
1,1,1,1,0,7,"8,093"
1,1,1,1,0,0,789
1,1,1,1,0,1,"1,427"
1,1,1,1,0,1,"4,662"
1,1,1,1,0,15,"29,277"
1,1,1,1,0,-1,-184
1,1,1,1,0,15,"23,207"
1,1,1,1,0,32,"31,510"
1,1,1,1,0,2,"2,280"
1,1,1,1,0,1,236
1,1,1,1,0,6,"14,719"
1,1,1,1,0,5,"3,088"
1,1,1,1,0,10,"6,274"
1,1,1,1,0,1,795
1,1,1,1,0,8,"7,644"
1,1,1,1,0,1,141
1,1,1,1,0,1,336
0,1,1,1,0,0,493
0,1,1,1,0,1,383
1,1,2,1,0,0,168
1,1,2,1,0,2,"1,716"
1,1,2,1,0,6,"7,889"
1,1,2,1,0,2,"3,107"
1,1,2,1,0,-2,"-2,015"
1,1,2,1,0,2,647
1,1,2,1,0,2,"2,187"
1,1,2,1,0,1,336
1,1,2,1,0,4,"5,069"
1,1,2,1,0,1,"1,408"
1,1,2,1,0,12,"10,154"
1,1,2,1,0,2,"2,138"
1,1,2,1,0,1,824
1,1,2,1,0,16,"10,647"
1,1,2,1,0,4,"3,543"
1,1,2,1,0,3,"4,977"
1,1,2,1,0,-1,755
1,1,2,1,0,10,"9,352"
1,1,2,1,0,5,"4,153"
1,1,2,1,0,12,"11,835"
1,1,2,1,0,1,506
1,1,2,1,0,0,175
1,1,2,1,0,14,"18,807"
1,1,2,1,0,8,"7,202"
1,1,2,1,0,5,"3,693"
1,1,2,1,0,5,"6,423"
1,1,2,1,0,4,"4,950"
1,1,2,1,0,15,"17,394"
1,1,2,1,0,2,"1,398"
1,1,2,1,0,5,"3,719"
1,1,2,1,0,15,"21,103"
1,1,2,1,0,2,"1,445"
1,1,2,1,0,5,"6,269"
1,1,3,1,0,15,"21,451"
1,1,3,1,0,3,"1,850"
1,1,3,1,0,7,"4,448"
1,1,3,1,0,18,"23,400"
1,1,3,1,0,-1,-521
1,1,3,1,0,8,"7,559"
1,1,3,1,0,24,"26,722"
1,1,3,1,0,6,"5,759"
1,1,3,1,0,18,"27,190"
1,1,3,1,0,6,"6,039"
1,1,3,1,0,14,"25,550"
1,1,3,1,0,3,"1,440"
1,1,3,1,0,4,"1,537"
1,1,3,1,0,5,"11,164"
1,1,3,1,0,2,"1,520"
1,1,3,1,0,16,"12,764"
1,1,3,1,0,1,246
1,1,3,1,0,25,"21,326"
1,1,3,1,0,14,"15,184"
1,1,3,1,0,1,349
1,1,3,1,0,20,"19,544"
1,1,3,1,0,3,999
1,1,3,1,0,15,"13,567"
1,1,3,1,0,1,556
1,1,3,1,0,29,"20,728"
1,1,3,1,0,3,"1,090"
1,1,3,1,0,12,"11,358"
1,1,1,1,0,2,567
1,1,1,1,0,41,"24,789"
1,1,1,1,0,3,935
1,1,1,1,0,4,"1,475"
1,1,1,1,0,5,"3,419"
1,1,1,1,0,2,850
1,1,1,1,0,39,"26,302"
1,1,1,1,0,4,"1,500"
1,1,1,1,0,19,"14,688"
1,1,1,1,0,2,"1,947"
1,1,1,1,0,35,"32,811"
1,1,1,1,0,2,995
1,1,1,1,0,4,"5,941"
1,1,1,1,0,17,"5,436"
1,1,1,1,0,17,"13,807"
1,1,1,1,0,541,"427,343"
1,1,1,1,0,33,"23,033"
1,1,1,1,0,272,"178,775"
1,1,1,1,0,2,788
1,1,1,1,0,24,"7,255"
1,1,1,1,0,60,"53,597"
1,1,1,1,0,19,"9,968"
1,1,1,1,0,10,"4,388"
1,1,1,1,0,6,"1,658"
1,1,1,1,0,0,239
1,1,1,1,0,141,"89,452"
1,1,1,1,0,38,"24,532"
1,1,1,1,0,35,"51,557"
1,1,1,1,0,74,"30,222"
1,1,1,1,0,16,"5,756"
1,1,1,1,0,1,342
1,1,1,1,0,3,"1,591"
1,1,1,1,0,1,281
1,1,1,1,0,51,"33,564"
1,1,1,1,0,9,"3,727"
1,1,1,1,0,1,707
1,1,1,1,0,3,"2,034"
1,1,1,1,0,0,142
1,1,1,1,0,5,671
1,1,1,1,0,27,"15,159"
1,1,1,1,0,5,"2,746"
1,1,1,1,0,29,"14,565"
1,1,1,1,0,0,736
1,1,1,1,0,47,"40,737"
1,1,1,1,0,14,"10,015"
1,1,1,1,0,6,"3,118"
1,1,1,1,0,21,"7,911"
1,1,1,1,0,16,"11,560"
1,1,1,1,0,430,"338,092"
1,1,1,1,0,36,"19,837"
1,1,1,1,0,192,"124,230"
1,1,1,1,0,4,740
1,1,1,1,0,17,"5,999"
1,1,1,1,0,67,"51,866"
1,1,1,1,0,19,"9,987"
1,1,1,1,0,4,"1,731"
1,1,1,1,0,6,"3,152"
1,1,1,1,0,133,"88,052"
1,1,1,1,0,37,"25,480"
1,1,1,1,0,22,"29,612"
1,1,1,1,0,119,"62,743"
1,1,1,1,0,26,"8,636"
1,1,1,1,0,3,"1,161"
1,1,1,1,0,4,"1,042"
1,1,1,1,0,44,"30,407"
1,1,1,1,0,4,"2,654"
1,1,1,1,0,5,"2,821"
1,1,1,1,0,7,"2,874"
1,1,1,1,0,7,"1,881"
1,1,1,1,0,48,"21,979"
1,1,1,1,0,6,"3,738"
1,1,1,1,0,29,"13,300"
1,1,1,1,0,3,"1,192"
1,1,1,1,0,43,"37,874"
1,1,1,1,0,4,"3,189"
1,1,1,1,0,3,303
1,1,1,1,0,13,"4,487"
1,1,1,1,0,9,"7,674"
1,1,1,1,0,477,"370,139"
1,1,1,1,0,38,"25,437"
1,1,1,1,0,245,"156,826"
1,1,1,1,0,3,335
1,1,1,1,0,25,"8,691"
1,1,1,1,0,92,"78,595"
1,1,1,1,0,13,"6,287"
1,1,1,1,0,7,"4,859"
1,1,1,1,0,18,"9,003"
1,1,1,1,0,182,"118,459"
1,1,1,1,0,34,"24,672"
1,1,1,1,0,32,"36,933"
1,1,1,1,0,101,"48,869"
1,1,1,1,0,1,337
1,1,1,1,0,17,"7,626"
1,1,1,1,0,1,384
1,1,1,1,0,2,552
1,1,1,1,0,1,214
1,1,1,1,0,27,"24,246"
1,1,1,1,0,1,503
1,1,1,1,0,4,"1,482"
1,1,1,1,0,6,"2,343"
1,1,1,1,0,2,312
1,1,1,1,0,32,"15,122"
1,1,1,1,0,4,"2,491"
1,1,1,1,0,27,"14,018"
1,1,1,1,0,3,"1,364"
1,1,1,1,0,32,"42,216"
1,1,1,1,0,8,"6,110"
1,1,1,1,0,6,"3,747"
1,1,1,1,0,20,"10,367"
1,1,1,1,0,23,"18,806"
1,1,1,1,0,475,"372,242"
1,1,1,1,0,52,"33,612"
1,1,1,1,0,222,"144,163"
1,1,1,1,0,2,227
1,1,1,1,0,23,"10,066"
1,1,1,1,0,91,"76,480"
1,1,1,1,0,9,"5,585"
1,1,1,1,0,7,"4,568"
1,1,1,1,0,15,"8,033"
1,1,1,1,0,5,"5,151"
1,1,1,1,0,143,"86,211"
1,1,1,1,0,34,"21,888"
1,1,1,1,0,1,"1,435"
1,1,1,1,0,30,"46,890"
1,1,1,1,0,75,"38,684"
1,1,1,1,0,0,103
1,1,1,1,0,16,"7,666"
1,1,1,1,0,3,"1,087"
1,1,1,1,0,4,"1,063"
1,1,1,1,0,24,"14,020"
1,1,1,1,0,6,"2,973"
1,1,1,1,0,7,"4,132"
1,1,1,1,0,4,"2,063"
1,1,1,1,0,3,600
1,1,1,1,0,26,"14,414"
1,1,1,1,0,7,"3,284"
1,1,1,1,0,23,"11,368"
1,1,1,1,0,3,"1,522"
1,1,1,1,0,42,"51,008"
1,1,1,1,0,7,"4,598"
1,1,1,1,0,9,"6,069"
1,1,1,1,0,31,"18,863"
1,1,1,1,0,20,"18,715"
1,1,1,1,0,613,"476,030"
1,1,1,1,0,48,"29,551"
1,1,1,1,0,265,"169,872"
1,1,1,1,0,3,424
1,1,1,1,0,1,671
1,1,1,1,0,34,"12,427"
1,1,1,1,0,102,"93,361"
1,1,1,1,0,21,"12,754"
1,1,1,1,0,12,"8,843"
1,1,1,1,0,19,"10,153"
1,1,1,1,0,3,"2,622"
1,1,1,1,0,105,"84,673"
1,1,1,1,0,39,"25,178"
1,1,1,1,0,1,955
1,1,1,1,0,14,"12,464"
1,1,1,1,0,109,"52,860"
1,1,1,1,0,-1,-440
1,1,1,1,0,22,"6,708"
1,1,1,1,0,2,"1,545"
1,1,1,1,0,2,636
1,1,1,1,0,4,"1,520"
1,1,1,1,0,-2,-505
1,1,1,1,0,47,"36,728"
1,1,1,1,0,1,99
1,1,1,1,0,7,"3,032"
1,1,1,1,0,3,"1,520"
1,1,1,1,0,3,"1,001"
1,1,1,1,0,52,"24,290"
1,1,1,1,0,7,"2,043"
1,1,1,1,0,18,"9,172"
1,1,1,1,0,2,750
1,1,1,1,0,36,"38,912"
1,1,1,1,0,6,"4,551"
1,1,1,1,0,9,"5,081"
1,1,1,1,0,7,"5,258"
1,1,1,1,0,21,"16,765"
1,1,1,1,0,438,"350,652"
1,1,1,1,0,38,"23,667"
1,1,1,1,0,241,"179,286"
1,1,1,1,0,1,159
1,1,1,1,0,32,"8,368"
1,1,1,1,0,86,"75,957"
1,1,1,1,0,12,"8,876"
1,1,1,1,0,9,"7,706"
1,1,1,1,0,6,"3,987"
1,1,1,1,0,4,"4,954"
1,1,1,1,0,137,"69,047"
1,1,1,1,0,41,"28,955"
1,1,1,1,0,1,567
1,1,1,1,0,21,"44,280"
1,1,1,1,0,87,"40,266"
1,1,1,1,0,2,990
1,1,1,1,0,31,"12,247"
1,1,1,1,0,1,462
1,1,1,1,0,-1,219
1,1,1,1,0,34,"31,820"
1,1,1,1,0,-1,-322
1,1,1,1,0,6,"5,890"
1,1,1,1,0,4,"1,365"
1,1,1,1,0,7,"1,559"
1,1,1,1,0,53,"25,291"
1,1,1,1,0,17,"5,282"
1,1,1,1,0,18,"8,883"
1,1,1,1,0,3,"1,484"
1,1,1,1,0,22,"28,619"
1,1,1,1,0,6,"3,135"
1,1,1,1,0,7,"2,905"
1,1,1,1,0,13,"9,958"
1,1,1,1,0,9,"7,831"
1,1,1,1,0,375,"294,909"
1,1,1,1,0,42,"26,967"
1,1,1,1,0,209,"120,718"
1,1,1,1,0,3,458
1,1,1,1,0,12,"3,166"
1,1,1,1,0,54,"40,862"
1,1,1,1,0,18,"10,944"
1,1,1,1,0,9,"4,156"
1,1,1,1,0,1,-65
1,1,1,1,0,9,"13,663"
1,1,1,1,0,174,"90,325"
