Date,raceId,driverId,Race,Driver Name,constructorId,Racing Team,Race Results,grid,points,laps,Pit Stop (Seconds),fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Status,Win,Top 10 Grid,Finished Race,Pit Stop less than 30 Seconds
5/7/2023,1102,807,Miami Grand Prix,hulkenberg,210,Haas F1 Team,15,12,0,57,23.12,36,6,0.001052095,214.334,1,Finished,0,0,1,1
5/7/2023,1102,855,Miami Grand Prix,zhou,51,Alfa Romeo,16,14,0,57,22.796,56,14,0.001061759,212.383,1,Finished,0,0,1,1
5/7/2023,1102,846,Miami Grand Prix,norris,1,McLaren,17,16,0,57,24.09,47,20,0.001069456,210.854,1,Finished,0,0,1,1
5/7/2023,1102,856,Miami Grand Prix,de_vries,213,AlphaTauri,18,15,0,57,23.487,57,12,0.001059745,212.786,1,Finished,0,0,1,1
5/7/2023,1102,857,Miami Grand Prix,piastri,1,McLaren,19,19,0,56,22.205,56,18,0.001064884,211.76,11,+1 Lap,0,0,0,1
5/7/2023,1102,858,Miami Grand Prix,sargeant,3,Williams,20,20,0,56,48.938,50,19,0.001069259,210.893,11,+1 Lap,0,0,0,0
4/30/2023,1101,815,Azerbaijan Grand Prix,perez,9,Red Bull,1,3,25,51,20.389,50,5,0.001210521,206.625,1,Finished,1,1,1,1
4/30/2023,1101,830,Azerbaijan Grand Prix,max_verstappen,9,Red Bull,2,2,18,51,20.707,51,2,0.001206389,207.333,1,Finished,0,1,1,1
4/30/2023,1101,844,Azerbaijan Grand Prix,leclerc,6,Ferrari,3,1,15,51,21.126,49,4,0.001210197,206.681,1,Finished,0,1,1,1
4/30/2023,1101,4,Azerbaijan Grand Prix,alonso,117,Aston Martin,4,6,12,51,23.148,49,3,0.001206493,207.315,1,Finished,0,1,1,1
4/30/2023,1101,832,Azerbaijan Grand Prix,sainz,6,Ferrari,5,4,10,51,21.97,48,6,0.001217303,205.474,1,Finished,0,1,1,1
4/30/2023,1101,1,Azerbaijan Grand Prix,hamilton,131,Mercedes,6,5,8,51,20.324,48,7,0.001219282,205.141,1,Finished,0,1,1,1
4/30/2023,1101,840,Azerbaijan Grand Prix,stroll,117,Aston Martin,7,9,6,51,23.161,45,9,0.001222535,204.595,1,Finished,0,1,1,1
4/30/2023,1101,847,Azerbaijan Grand Prix,russell,131,Mercedes,8,11,5,51,41.848,51,1,0.001196412,209.062,1,Finished,0,0,1,0
4/30/2023,1101,846,Azerbaijan Grand Prix,norris,1,McLaren,9,7,2,51,20.346,49,12,0.001223819,204.38,1,Finished,0,1,1,1
4/30/2023,1101,852,Azerbaijan Grand Prix,tsunoda,213,AlphaTauri,10,8,1,51,20.497,51,11,0.001223692,204.401,1,Finished,0,1,1,1
4/30/2023,1101,857,Azerbaijan Grand Prix,piastri,1,McLaren,11,10,0,51,20.902,51,10,0.001222581,204.587,1,Finished,0,0,1,1
4/30/2023,1101,848,Azerbaijan Grand Prix,albon,3,Williams,12,12,0,51,21.103,51,15,0.001225984,204.019,1,Finished,0,0,1,1
4/30/2023,1101,825,Azerbaijan Grand Prix,kevin_magnussen,210,Haas F1 Team,13,16,0,51,30.951,51,13,0.001225116,204.164,1,Finished,0,0,1,0
4/30/2023,1101,842,Azerbaijan Grand Prix,gasly,214,Alpine F1 Team,14,17,0,51,41.404,47,8,0.001221528,204.764,1,Finished,0,0,1,0
4/30/2023,1101,839,Azerbaijan Grand Prix,ocon,214,Alpine F1 Team,15,0,0,51,20.367,49,14,0.001225787,204.052,1,Finished,0,1,1,1
4/30/2023,1101,858,Azerbaijan Grand Prix,sargeant,3,Williams,16,14,0,51,21.015,49,17,0.00123265,202.916,1,Finished,0,0,1,1
4/30/2023,1101,807,Azerbaijan Grand Prix,hulkenberg,210,Haas F1 Team,17,0,0,50,24.748,34,18,0.001235313,202.479,11,+1 Lap,0,1,0,1
4/30/2023,1101,822,Azerbaijan Grand Prix,bottas,51,Alfa Romeo,18,13,0,50,64.333,36,16,0.00123037,203.292,11,+1 Lap,0,0,0,0
4/30/2023,1101,855,Azerbaijan Grand Prix,zhou,51,Alfa Romeo,19,15,0,36,22.247,31,19,0.001244826,200.931,25,Overheating,0,0,0,1
4/30/2023,1101,856,Azerbaijan Grand Prix,de_vries,213,AlphaTauri,20,18,0,9,0,4,20,0.001259039,198.663,3,Accident,0,0,0,1
4/2/2023,1100,830,Australian Grand Prix,max_verstappen,9,Red Bull,1,1,25,58,3649.37,49,2,0.000929884,236.498,1,Finished,1,1,1,0
4/2/2023,1100,1,Australian Grand Prix,hamilton,131,Mercedes,2,3,18,58,3656.286,49,5,0.000933021,235.703,1,Finished,0,1,1,0
4/2/2023,1100,4,Australian Grand Prix,alonso,117,Aston Martin,3,4,15,58,3646.319,53,4,0.000931435,236.105,1,Finished,0,1,1,0
4/2/2023,1100,840,Australian Grand Prix,stroll,117,Aston Martin,4,6,12,58,3648.2,50,6,0.000936736,234.769,1,Finished,0,1,1,0
4/2/2023,1100,815,Australian Grand Prix,perez,9,Red Bull,5,0,11,58,3703.013,53,1,0.000928646,236.814,1,Finished,0,1,1,0
4/2/2023,1100,846,Australian Grand Prix,norris,1,McLaren,6,13,8,58,3679.914,46,9,0.000939502,234.077,1,Finished,0,0,1,0
4/2/2023,1100,807,Australian Grand Prix,hulkenberg,210,Haas F1 Team,7,10,6,58,3676.093,46,8,0.000938935,234.219,1,Finished,0,0,1,0
4/2/2023,1100,857,Australian Grand Prix,piastri,1,McLaren,8,16,4,58,3684.862,53,12,0.000941377,233.611,1,Finished,0,0,1,0
4/2/2023,1100,855,Australian Grand Prix,zhou,51,Alfa Romeo,9,17,2,58,3685.244,48,16,0.000946979,232.229,1,Finished,0,0,1,0
4/2/2023,1100,852,Australian Grand Prix,tsunoda,213,AlphaTauri,10,12,1,58,3663.107,52,15,0.000946632,232.314,1,Finished,0,0,1,0
4/2/2023,1100,822,Australian Grand Prix,bottas,51,Alfa Romeo,11,0,0,58,3662.236,46,17,0.000951771,231.06,1,Finished,0,1,1,0
4/2/2023,1100,832,Australian Grand Prix,sainz,6,Ferrari,12,5,0,58,3691.821,53,3,0.000931331,236.131,1,Finished,0,1,1,0
4/2/2023,1100,842,Australian Grand Prix,gasly,214,Alpine F1 Team,13,9,0,56,1802.206,47,7,0.000937442,234.592,4,Collision,0,1,0,0
4/2/2023,1100,839,Australian Grand Prix,ocon,214,Alpine F1 Team,14,11,0,56,1835.789,44,11,0.00093985,233.991,4,Collision,0,0,0,0
4/2/2023,1100,856,Australian Grand Prix,de_vries,213,AlphaTauri,15,15,0,56,1755.971,50,10,0.000939618,234.049,4,Collision,0,0,0,0
4/2/2023,1100,858,Australian Grand Prix,sargeant,3,Williams,16,18,0,56,1800.797,50,13,0.000942778,233.264,4,Collision,0,0,0,0
4/2/2023,1100,825,Australian Grand Prix,kevin_magnussen,210,Haas F1 Team,17,14,0,52,961.017,52,14,0.000945428,232.61,3,Accident,0,0,0,0
4/2/2023,1100,847,Australian Grand Prix,russell,131,Mercedes,18,2,0,17,949.97,16,18,0.000956944,229.811,5,Engine,0,1,0,0
4/2/2023,1100,848,Australian Grand Prix,albon,3,Williams,19,8,0,6,0,6,19,0.000964688,227.966,3,Accident,0,1,0,1
4/2/2023,1100,844,Australian Grand Prix,leclerc,6,Ferrari,20,7,0,0,0,0,0,0,0,4,Collision,0,1,0,1
3/19/2023,1099,815,Saudi Arabian Grand Prix,perez,9,Red Bull,1,1,25,50,20.715,38,2,0.001066991,241.098,1,Finished,1,1,1,1
3/19/2023,1099,830,Saudi Arabian Grand Prix,max_verstappen,9,Red Bull,2,15,19,50,20.824,50,1,0.001063727,241.838,1,Finished,0,0,1,1
3/19/2023,1099,4,Saudi Arabian Grand Prix,alonso,117,Aston Martin,3,2,15,50,26.879,50,3,0.001067593,240.962,1,Finished,0,1,1,1
3/19/2023,1099,847,Saudi Arabian Grand Prix,russell,131,Mercedes,4,3,12,50,20.828,50,4,0.001069826,240.459,1,Finished,0,1,1,1
3/19/2023,1099,1,Saudi Arabian Grand Prix,hamilton,131,Mercedes,5,7,10,50,21.102,47,6,0.001075706,239.145,1,Finished,0,1,1,1
3/19/2023,1099,832,Saudi Arabian Grand Prix,sainz,6,Ferrari,6,4,8,50,20.76,50,5,0.001074329,239.451,1,Finished,0,1,1,1
3/19/2023,1099,844,Saudi Arabian Grand Prix,leclerc,6,Ferrari,7,12,6,50,20.026,47,7,0.001077037,238.849,1,Finished,0,0,1,1
3/19/2023,1099,839,Saudi Arabian Grand Prix,ocon,214,Alpine F1 Team,8,6,4,50,20.762,49,8,0.001078958,238.424,1,Finished,0,1,1,1
3/19/2023,1099,842,Saudi Arabian Grand Prix,gasly,214,Alpine F1 Team,9,9,2,50,20.719,50,10,0.001080926,237.99,1,Finished,0,1,1,1
3/19/2023,1099,825,Saudi Arabian Grand Prix,kevin_magnussen,210,Haas F1 Team,10,13,1,50,20.87,44,9,0.001080718,238.036,1,Finished,0,0,1,1
3/19/2023,1099,852,Saudi Arabian Grand Prix,tsunoda,213,AlphaTauri,11,16,0,50,21.414,50,14,0.001087164,236.624,1,Finished,0,0,1,1
3/19/2023,1099,807,Saudi Arabian Grand Prix,hulkenberg,210,Haas F1 Team,12,10,0,50,21.567,50,12,0.001085417,237.005,1,Finished,0,0,1,1
3/19/2023,1099,855,Saudi Arabian Grand Prix,zhou,51,Alfa Romeo,13,11,0,50,42.985,49,13,0.001086736,236.718,1,Finished,0,0,1,0
3/19/2023,1099,856,Saudi Arabian Grand Prix,de_vries,213,AlphaTauri,14,18,0,50,21.116,49,11,0.001083438,237.438,1,Finished,0,0,1,1
3/19/2023,1099,857,Saudi Arabian Grand Prix,piastri,1,McLaren,15,8,0,50,31.534,48,16,0.001091285,235.731,1,Finished,0,1,1,0
3/19/2023,1099,858,Saudi Arabian Grand Prix,sargeant,3,Williams,16,20,0,50,21.064,49,18,0.001093391,235.277,1,Finished,0,0,1,1
3/19/2023,1099,846,Saudi Arabian Grand Prix,norris,1,McLaren,17,19,0,50,50.796,49,15,0.001089375,236.144,1,Finished,0,0,1,0
3/19/2023,1099,822,Saudi Arabian Grand Prix,bottas,51,Alfa Romeo,18,14,0,49,65.504,37,17,0.001092407,235.489,11,+1 Lap,0,0,0,0
3/19/2023,1099,848,Saudi Arabian Grand Prix,albon,3,Williams,19,17,0,27,21.397,24,20,0.0011061,232.574,23,Brakes,0,0,0,1
3/19/2023,1099,840,Saudi Arabian Grand Prix,stroll,117,Aston Martin,20,5,0,16,21.15,7,19,0.001101157,233.617,5,Engine,0,1,0,1
3/5/2023,1098,830,Bahrain Grand Prix,max_verstappen,9,Red Bull,1,1,25,57,49.199,44,6,0.001113843,202.452,1,Finished,1,1,1,0
3/5/2023,1098,815,Bahrain Grand Prix,perez,9,Red Bull,2,2,18,57,49.355,37,7,0.001115093,202.225,1,Finished,0,1,1,0
3/5/2023,1098,4,Bahrain Grand Prix,alonso,117,Aston Martin,3,5,15,57,50.669,36,5,0.001112917,202.62,1,Finished,0,1,1,0
3/5/2023,1098,832,Bahrain Grand Prix,sainz,6,Ferrari,4,4,12,57,48.727,37,14,0.00112419,200.588,1,Finished,0,1,1,0
3/5/2023,1098,1,Bahrain Grand Prix,hamilton,131,Mercedes,5,7,10,57,49.372,36,10,0.001117431,201.802,1,Finished,0,1,1,0
3/5/2023,1098,840,Bahrain Grand Prix,stroll,117,Aston Martin,6,8,8,57,50.088,32,9,0.001117431,201.802,1,Finished,0,1,1,0
3/5/2023,1098,847,Bahrain Grand Prix,russell,131,Mercedes,7,6,6,57,51.468,33,17,0.001125243,200.401,1,Finished,0,1,1,0
3/5/2023,1098,822,Bahrain Grand Prix,bottas,51,Alfa Romeo,8,12,4,57,51.042,31,18,0.001127072,200.075,1,Finished,0,0,1,0
3/5/2023,1098,842,Bahrain Grand Prix,gasly,214,Alpine F1 Team,9,20,2,57,75.5,42,2,0.001100324,204.939,1,Finished,0,0,1,0
3/5/2023,1098,848,Bahrain Grand Prix,albon,3,Williams,10,15,1,57,74.432,43,15,0.001124352,200.559,1,Finished,0,0,1,0
3/5/2023,1098,852,Bahrain Grand Prix,tsunoda,213,AlphaTauri,11,14,0,57,75.457,42,12,0.001118484,201.612,1,Finished,0,0,1,0
3/5/2023,1098,858,Bahrain Grand Prix,sargeant,3,Williams,12,16,0,56,76.317,42,4,0.001111539,202.871,11,+1 Lap,0,0,0,0
3/5/2023,1098,825,Bahrain Grand Prix,kevin_magnussen,210,Haas F1 Team,13,17,0,56,75.908,42,8,0.001116563,201.959,11,+1 Lap,0,0,0,0
3/5/2023,1098,856,Bahrain Grand Prix,de_vries,213,AlphaTauri,14,19,0,56,50.252,30,19,0.001130891,199.4,11,+1 Lap,0,0,0,0
3/5/2023,1098,807,Bahrain Grand Prix,hulkenberg,210,Haas F1 Team,15,10,0,56,90.924,42,11,0.001118241,201.656,11,+1 Lap,0,0,0,0
3/5/2023,1098,855,Bahrain Grand Prix,zhou,51,Alfa Romeo,16,13,0,56,81.236,56,1,0.001087917,207.276,11,+1 Lap,0,0,0,0
3/5/2023,1098,846,Bahrain Grand Prix,norris,1,McLaren,17,11,0,55,195.334,51,3,0.001109051,203.327,12,+2 Laps,0,0,0,0
3/5/2023,1098,839,Bahrain Grand Prix,ocon,214,Alpine F1 Team,18,9,0,41,110.946,34,13,0.001120336,201.278,26,Mechanical,0,1,0,0
3/5/2023,1098,844,Bahrain Grand Prix,leclerc,6,Ferrari,19,3,0,39,48.989,37,16,0.001124653,200.506,5,Engine,0,1,0,0
3/5/2023,1098,857,Bahrain Grand Prix,piastri,1,McLaren,20,18,0,13,0,3,20,0.001165405,193.494,10,Electrical,0,0,0,1
11/20/2022,1096,830,Abu Dhabi Grand Prix,max_verstappen,9,Red Bull,1,1,25,58,22.735,54,6,0.00103463,212.676,1,Finished,1,1,1,1
11/20/2022,1096,844,Abu Dhabi Grand Prix,leclerc,6,Ferrari,2,3,18,58,22.21,48,10,0.001038414,211.901,1,Finished,0,1,1,1
11/20/2022,1096,815,Abu Dhabi Grand Prix,perez,9,Red Bull,3,2,15,58,42.727,52,4,0.001029769,213.68,1,Finished,0,1,1,0
11/20/2022,1096,832,Abu Dhabi Grand Prix,sainz,6,Ferrari,4,4,12,58,43.505,50,3,0.001028692,213.904,1,Finished,0,1,1,0
11/20/2022,1096,847,Abu Dhabi Grand Prix,russell,131,Mercedes,5,6,10,58,52.174,48,2,0.001028194,214.007,1,Finished,0,1,1,0
11/20/2022,1096,846,Abu Dhabi Grand Prix,norris,1,McLaren,6,7,9,58,43.793,44,1,0.001023044,215.085,1,Finished,0,1,1,0
11/20/2022,1096,839,Abu Dhabi Grand Prix,ocon,214,Alpine F1 Team,7,8,6,58,43.629,45,5,0.001033947,212.817,1,Finished,0,1,1,0
11/20/2022,1096,840,Abu Dhabi Grand Prix,stroll,117,Aston Martin,8,14,4,58,43.616,42,9,0.001037269,212.135,1,Finished,0,0,1,0
11/20/2022,1096,817,Abu Dhabi Grand Prix,ricciardo,1,McLaren,9,13,2,58,21.893,45,18,0.001050752,209.413,1,Finished,0,0,1,1
11/20/2022,1096,20,Abu Dhabi Grand Prix,vettel,117,Aston Martin,10,9,1,58,23.186,35,15,0.001045278,210.51,1,Finished,0,1,1,1
11/20/2022,1096,852,Abu Dhabi Grand Prix,tsunoda,213,AlphaTauri,11,11,0,58,43.853,40,7,0.001035752,212.446,1,Finished,0,0,1,0
11/20/2022,1096,855,Abu Dhabi Grand Prix,zhou,51,Alfa Romeo,12,15,0,57,45.594,53,8,0.001037037,212.183,11,+1 Lap,0,0,0,0
11/20/2022,1096,848,Abu Dhabi Grand Prix,albon,3,Williams,13,19,0,57,43.591,40,13,0.001040961,211.383,11,+1 Lap,0,0,0,0
11/20/2022,1096,842,Abu Dhabi Grand Prix,gasly,213,AlphaTauri,14,17,0,57,21.855,16,19,0.001054178,208.732,11,+1 Lap,0,0,0,1
11/20/2022,1096,822,Abu Dhabi Grand Prix,bottas,51,Alfa Romeo,15,18,0,57,22.573,47,16,0.001045741,210.417,11,+1 Lap,0,0,0,1
11/20/2022,1096,854,Abu Dhabi Grand Prix,mick_schumacher,210,Haas F1 Team,16,12,0,57,45.806,39,12,0.001039734,211.632,11,+1 Lap,0,0,0,0
11/20/2022,1096,825,Abu Dhabi Grand Prix,kevin_magnussen,210,Haas F1 Team,17,16,0,57,22.387,40,20,0.001055069,208.556,11,+1 Lap,0,0,0,1
11/20/2022,1096,1,Abu Dhabi Grand Prix,hamilton,131,Mercedes,18,5,0,55,21.27,42,11,0.001039213,211.738,9,Hydraulics,0,1,0,1
11/20/2022,1096,849,Abu Dhabi Grand Prix,latifi,3,Williams,19,20,0,55,47.597,45,14,0.001045243,210.517,130,Collision damage,0,0,0,0
11/20/2022,1096,4,Abu Dhabi Grand Prix,alonso,214,Alpine F1 Team,20,10,0,27,21.74,24,17,0.001048368,209.889,47,Water leak,0,0,0,1
11/13/2022,1095,847,Brazilian Grand Prix,russell,131,Mercedes,1,1,26,71,47.001,61,1,0.000853993,210.237,1,Finished,1,1,1,0
11/13/2022,1095,1,Brazilian Grand Prix,hamilton,131,Mercedes,2,2,18,71,47.496,63,2,0.00085581,209.791,1,Finished,0,1,1,0
11/13/2022,1095,832,Brazilian Grand Prix,sainz,6,Ferrari,3,7,15,71,72.505,65,3,0.000855938,209.76,1,Finished,0,1,1,0
11/13/2022,1095,844,Brazilian Grand Prix,leclerc,6,Ferrari,4,5,12,71,76.376,63,6,0.00085941,208.912,1,Finished,0,1,1,0
11/13/2022,1095,4,Brazilian Grand Prix,alonso,214,Alpine F1 Team,5,17,10,71,76.123,62,4,0.00085838,209.163,1,Finished,0,0,1,0
11/13/2022,1095,830,Brazilian Grand Prix,max_verstappen,9,Red Bull,6,3,8,71,86.726,64,5,0.000858738,209.076,1,Finished,0,1,1,0
11/13/2022,1095,815,Brazilian Grand Prix,perez,9,Red Bull,7,4,6,71,46.021,62,7,0.000859757,208.828,1,Finished,0,1,1,0
11/13/2022,1095,839,Brazilian Grand Prix,ocon,214,Alpine F1 Team,8,16,4,71,48.313,65,9,0.000869132,206.575,1,Finished,0,0,1,0
11/13/2022,1095,822,Brazilian Grand Prix,bottas,51,Alfa Romeo,9,14,2,71,48.524,62,14,0.00087397,205.432,1,Finished,0,0,1,0
11/13/2022,1095,840,Brazilian Grand Prix,stroll,117,Aston Martin,10,15,1,71,47.233,50,8,0.0008661,207.299,1,Finished,0,0,1,0
11/13/2022,1095,20,Brazilian Grand Prix,vettel,117,Aston Martin,11,9,0,71,48.276,64,15,0.00087441,205.328,1,Finished,0,1,1,0
11/13/2022,1095,855,Brazilian Grand Prix,zhou,51,Alfa Romeo,12,13,0,71,49.443,64,17,0.000877338,204.643,1,Finished,0,0,1,0
11/13/2022,1095,854,Brazilian Grand Prix,mick_schumacher,210,Haas F1 Team,13,12,0,71,49.643,63,10,0.000870961,206.142,1,Finished,0,0,1,0
11/13/2022,1095,842,Brazilian Grand Prix,gasly,213,AlphaTauri,14,10,0,71,69.797,64,12,0.00087184,205.934,1,Finished,0,0,1,0
11/13/2022,1095,848,Brazilian Grand Prix,albon,3,Williams,15,19,0,71,71.035,49,16,0.00087515,205.155,1,Finished,0,0,1,0
11/13/2022,1095,849,Brazilian Grand Prix,latifi,3,Williams,16,18,0,71,76.739,59,11,0.00087184,205.934,1,Finished,0,0,1,0
11/13/2022,1095,852,Brazilian Grand Prix,tsunoda,213,AlphaTauri,17,0,0,70,70.567,63,13,0.000873935,205.44,11,+1 Lap,0,1,0,0
11/13/2022,1095,846,Brazilian Grand Prix,norris,1,McLaren,18,6,0,50,54.007,48,18,0.000877951,204.5,6,Gearbox,0,1,0,0
11/13/2022,1095,825,Brazilian Grand Prix,kevin_magnussen,210,Haas F1 Team,19,8,0,0,0,0,0,0,0,4,Collision,0,1,0,1
11/13/2022,1095,817,Brazilian Grand Prix,ricciardo,1,McLaren,20,11,0,0,0,0,0,0,0,4,Collision,0,0,0,1
10/30/2022,1094,830,Mexico City Grand Prix,max_verstappen,9,Red Bull,1,1,25,71,22.487,36,4,0.000949606,188.85,1,Finished,1,1,1,1
10/30/2022,1094,1,Mexico City Grand Prix,hamilton,131,Mercedes,2,3,18,71,23.194,32,5,0.000949792,188.813,1,Finished,0,1,1,1
10/30/2022,1094,815,Mexico City Grand Prix,perez,9,Red Bull,3,4,15,71,24.892,30,2,0.00094647,189.476,1,Finished,0,1,1,1
10/30/2022,1094,847,Mexico City Grand Prix,russell,131,Mercedes,4,2,13,71,45.913,71,1,0.000927697,193.31,1,Finished,0,1,1,0
10/30/2022,1094,832,Mexico City Grand Prix,sainz,6,Ferrari,5,5,10,71,23.469,32,6,0.000951377,188.498,1,Finished,0,1,1,1
10/30/2022,1094,844,Mexico City Grand Prix,leclerc,6,Ferrari,6,7,8,71,22.193,48,10,0.000956053,187.576,1,Finished,0,1,1,1
10/30/2022,1094,817,Mexico City Grand Prix,ricciardo,1,McLaren,7,11,6,70,22.28,48,3,0.000949329,188.905,11,+1 Lap,0,0,0,1
10/30/2022,1094,839,Mexico City Grand Prix,ocon,214,Alpine F1 Team,8,10,4,70,22.343,48,14,0.000963877,186.054,11,+1 Lap,0,0,0,1
10/30/2022,1094,846,Mexico City Grand Prix,norris,1,McLaren,9,8,2,70,22.585,48,17,0.000965301,185.779,11,+1 Lap,0,1,0,1
10/30/2022,1094,822,Mexico City Grand Prix,bottas,51,Alfa Romeo,10,6,1,70,23.863,43,16,0.00096485,185.866,11,+1 Lap,0,1,0,1
10/30/2022,1094,842,Mexico City Grand Prix,gasly,213,AlphaTauri,11,14,0,70,29.168,42,8,0.00095228,188.319,11,+1 Lap,0,0,0,1
10/30/2022,1094,848,Mexico City Grand Prix,albon,3,Williams,12,17,0,70,23.182,48,12,0.000959653,186.873,11,+1 Lap,0,0,0,1
10/30/2022,1094,855,Mexico City Grand Prix,zhou,51,Alfa Romeo,13,12,0,70,24.218,47,7,0.000952083,188.358,11,+1 Lap,0,0,0,1
10/30/2022,1094,20,Mexico City Grand Prix,vettel,117,Aston Martin,14,16,0,70,22.534,45,13,0.000961644,186.486,11,+1 Lap,0,0,0,1
10/30/2022,1094,840,Mexico City Grand Prix,stroll,117,Aston Martin,15,20,0,70,46.628,42,9,0.000954433,187.895,11,+1 Lap,0,0,0,0
10/30/2022,1094,854,Mexico City Grand Prix,mick_schumacher,210,Haas F1 Team,16,15,0,70,23.679,30,19,0.000968067,185.248,11,+1 Lap,0,0,0,1
10/30/2022,1094,825,Mexico City Grand Prix,kevin_magnussen,210,Haas F1 Team,17,19,0,70,23.722,49,15,0.00096412,186.007,11,+1 Lap,0,0,0,1
10/30/2022,1094,849,Mexico City Grand Prix,latifi,3,Williams,18,18,0,69,47.865,56,20,0.000968854,185.098,12,+2 Laps,0,0,0,0
10/30/2022,1094,4,Mexico City Grand Prix,alonso,214,Alpine F1 Team,19,9,0,63,23.159,48,11,0.000959097,186.981,5,Engine,0,1,0,1
10/30/2022,1094,852,Mexico City Grand Prix,tsunoda,213,AlphaTauri,20,13,0,50,22.468,48,18,0.000965313,185.777,130,Collision damage,0,0,0,1
10/23/2022,1093,830,United States Grand Prix,max_verstappen,9,Red Bull,1,2,25,56,56.12,37,2,0.001152095,199.383,1,Finished,1,1,1,0
10/23/2022,1093,1,United States Grand Prix,hamilton,131,Mercedes,2,3,18,56,48.497,45,5,0.00115544,198.805,1,Finished,0,1,1,0
10/23/2022,1093,844,United States Grand Prix,leclerc,6,Ferrari,3,12,15,56,48.069,37,4,0.001154294,199.003,1,Finished,0,0,1,0
10/23/2022,1093,815,United States Grand Prix,perez,9,Red Bull,4,9,12,56,48.204,44,3,0.00115235,199.339,1,Finished,0,1,1,0
10/23/2022,1093,847,United States Grand Prix,russell,131,Mercedes,5,4,11,56,78.494,56,1,0.00114338,200.902,1,Finished,0,1,1,0
10/23/2022,1093,846,United States Grand Prix,norris,1,McLaren,6,6,8,56,47.728,49,7,0.001172708,195.878,1,Finished,0,1,1,0
10/23/2022,1093,4,United States Grand Prix,alonso,214,Alpine F1 Team,7,14,6,56,63.577,39,8,0.001175208,195.461,1,Finished,0,0,1,0
10/23/2022,1093,20,United States Grand Prix,vettel,117,Aston Martin,8,10,4,56,62.464,35,16,0.001186875,193.54,1,Finished,0,0,1,0
